,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,languages,genre,ccu,tags
208,5817155,Half-Life: Alyx,Bedtime Digital Games,OVALIS INVESTMENTS LIMITED,,6543,889,0,"2,000,000 .. 5,000,000",0,0,0,0,1124,2055,0,"English, French, Italian, German, Spanish - Spain, Arabic, Czech, Dutch, Greek, Hungarian, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Swedish, Turkish, Ukrainian","Indie, Simulation, Strategy",17876,"{'Rogue-lite': 332, 'Pixel Graphics': 315, 'Action Roguelike': 314, 'RPG': 308, 'Multiplayer': 301, 'Action': 270, 'Indie': 267, 'Rogue-like': 263, 'Co-op': 234, 'Adventure': 196, 'Local Co-Op': 160, 'Funny': 156, 'Online Co-Op': 142, 'Stealth': 140, 'Great Soundtrack': 125, '2D': 121, 'Procedural Generation': 116, 'Gore': 95, 'Violent': 94, 'Early Access': 87}"
209,4582680,NBA 2K21,Bandai Namco Studios Inc.,Psyonix LLC,,48587,33403,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,"English, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Spanish - Latin America, Swedish, Traditional Chinese",Racing,1902,"{'Souls-like': 5485, 'Dark Fantasy': 4032, 'RPG': 3779, 'Open World': 3748, 'Difficult': 3568, 'Action RPG': 2946, 'Third Person': 2855, 'Fantasy': 2690, 'Multiplayer': 2685, 'Singleplayer': 2548, 'Online Co-Op': 2486, 'Action': 2400, 'PvP': 2073, 'Co-op': 2068, 'Violent': 1936, 'Atmospheric': 1917, 'Great Soundtrack': 1885, '3D': 1762, 'Character Customization': 755, 'Family Friendly': 711}"
210,5935550,Mirror 2: Project X,343 Industries,Codename Entertainment Inc.,,24512,16998,0,"1,000,000 .. 2,000,000",0,0,0,0,231,365,0,"English, French, Italian, German, Spanish - Spain, Korean, Polish, Russian, Traditional Chinese, Japanese, Spanish - Latin America, Arabic, Simplified Chinese, Portuguese - Brazil","Action, Free to Play, Indie, Massively Multiplayer, Strategy",25506,"{'Side Scroller': 690, 'Runner': 683, 'Difficult': 680, 'Rogue-like': 672, 'Abstract': 672, 'Indie': 666, 'Singleplayer': 666}"
211,10418628,The Elder Scrolls IV: Oblivion Game of the Year Edition Deluxe,Vankrupt Games,PlayStation PC LLC,,240529,18291,0,"5,000,000 .. 10,000,000",0,0,0,0,1,0,0,"English, French, Simplified Chinese, Italian, German, Spanish - Spain, Japanese, Portuguese - Portugal, Russian, Turkish, Korean, Traditional Chinese, Portuguese - Brazil","Adventure, Indie, RPG, Simulation",2295,"{'Free to Play': 320, 'Dragons': 257, 'Multiplayer': 244, 'Action': 208, 'Team-Based': 199, 'Flight': 183, 'PvP': 174, 'Indie': 170, 'Hero Shooter': 145, 'Third Person': 142, 'Arena Shooter': 137, 'Shooter': 134, 'Fantasy': 133, 'Online Co-Op': 131, 'Dark Fantasy': 125, 'Character Customization': 121, 'Mythology': 118, 'Third-Person Shooter': 116, 'Spectacle fighter': 109, 'Early Access': 109}"
212,11145645,Garry's Mod,Firaxis Games,Bethesda Softworks,,12905,46,0,"1,000,000 .. 2,000,000",0,0,0,0,220,614,90,"English, French, Italian, German, Spanish - Spain, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Arabic, Japanese, Simplified Chinese, Traditional Chinese, Korean, Hungarian",Action,8643,"{'Platformer': 665, 'Comedy': 585, 'Adventure': 507, 'Cult Classic': 478, 'Singleplayer': 434, 'Action': 385, 'Funny': 348, 'Third Person': 308, '3D Platformer': 292, 'Classic': 262, 'Story Rich': 208, 'Psychological': 186, 'Great Soundtrack': 147, 'Surreal': 110, 'Cartoony': 103, 'Collectathon': 97, 'Exploration': 90, 'Action-Adventure': 63, '3D': 55, '3D Vision': 28}"
213,11526077,DARK SOULS II: Scholar of the First Sin,"Sledgehammer Games, Raven Software",Stunlock Studios,,98237,4125,0,"20,000,000 .. 50,000,000",0,0,0,0,10,4,0,"English, French, Italian, German, Spanish - Spain, Russian, Polish, Czech, Simplified Chinese, Korean, Portuguese - Brazil","Casual, Free to Play, Massively Multiplayer, Simulation",306,"{'Racing': 391, 'Driving': 235, 'Automobile Sim': 226, 'Simulation': 198, 'VR': 186, 'Multiplayer': 185, 'Realistic': 128, 'Sports': 82, 'Singleplayer': 72, 'Open World': 64, 'Controller': 49, 'Atmospheric': 30, 'Action': 28, 'Arcade': 27, 'Difficult': 25, 'First-Person': 19, 'Co-op': 6, 'Great Soundtrack': 5}"
214,6652800,Stumble Guys,KAGAMI Ⅱ WORKs,"META Publishing, Owlcat Games",,398,1516,0,"2,000,000 .. 5,000,000",0,0,0,0,74,102,0,"English, French, Italian, German, Spanish - Spain, Korean, Polish, Portuguese - Brazil, Russian, Thai, Traditional Chinese, Simplified Chinese","Action, Adventure, Indie, RPG, Simulation, Early Access",0,"{'MMORPG': 328, 'Free to Play': 295, 'Action RPG': 239, 'Hack and Slash': 214, 'Multiplayer': 214, 'RPG': 211, 'Massively Multiplayer': 186, 'Character Customization': 182, 'Action': 180, 'Adventure': 161, 'Fantasy': 153, 'PvP': 150, 'PvE': 149, 'Sexual Content': 134, 'Isometric': 130, 'Online Co-Op': 101, 'Class-Based': 101, 'Violent': 86, 'Singleplayer': 81, 'Gore': 71}"
215,5518405,Trine Enchanted Edition,Cryptic Studios,Warner Bros. Interactive Entertainment,,1165,404,0,"2,000,000 .. 5,000,000",0,0,0,0,995,1919,0,English,RPG,19,"{'RPG': 1170, 'Sci-fi': 1056, 'Story Rich': 925, 'Third-Person Shooter': 674, 'Action': 668, 'Space': 656, 'Singleplayer': 629, 'Great Soundtrack': 467, 'Choices Matter': 449, 'Adventure': 432, 'Cinematic': 393, 'Romance': 351, 'Third Person': 340, 'Character Customization': 327, 'Shooter': 310, 'Atmospheric': 287, 'Female Protagonist': 274, 'Action RPG': 253, 'Real-Time with Pause': 226, 'Classic': 129}"
216,8464111,Total War: THREE KINGDOMS,Gaming Corps AB,PlayStation PC LLC,,24126,3448,0,"2,000,000 .. 5,000,000",0,0,0,0,73,113,0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese","Action, Casual, Indie, Racing, Sports",5922,"{'Multiplayer': 642, 'Online Co-Op': 582, 'Local Co-Op': 555, 'Co-op': 454, 'Casual': 449, 'Funny': 383, 'Indie': 292, 'Cooking': 279, '4 Player Local': 275, 'Action': 248, 'Local Multiplayer': 232, 'Family Friendly': 214, 'Cute': 202, 'Controller': 187, 'Comedy': 158, 'Singleplayer': 130, 'Difficult': 127, 'Simulation': 119, 'Colorful': 101, 'Strategy': 99}"
217,6626273,Dead Cells,"Iron Lore Entertainment, THQ Nordic",Larian Studios,,32222,15437,0,"2,000,000 .. 5,000,000",0,0,0,0,31,22,0,"English, French, Italian, German, Spanish - Spain, Czech, Hungarian, Japanese, Polish, Russian, Simplified Chinese, Turkish, Portuguese - Portugal, Greek, Portuguese - Brazil, Finnish, Korean","Action, Adventure, Indie, RPG",44,"{'Strategy': 534, 'Historical': 412, 'War': 376, 'Grand Strategy': 348, 'Turn-Based Strategy': 306, 'Turn-Based': 220, 'Political Sim': 217, 'Simulation': 210, 'Sandbox': 192, 'Singleplayer': 185, 'World War II': 181, 'Political': 173, 'Multiplayer': 164, 'Diplomacy': 163, 'Politics': 153, 'Alternate History': 141, 'World War I': 127, 'Indie': 114, 'Casual': 80, 'Open World': 78}"
218,2924793,SCP: Secret Laboratory,Stainless Games Ltd.,Vankrupt Games,,279274,9643,0,"1,000,000 .. 2,000,000",0,0,0,0,1687,3972,0,"English, French, Italian, German, Spanish - Spain, Czech, Dutch, Hungarian, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Traditional Chinese, Turkish","Action, Adventure, RPG",44936,"{'Fighting': 699, 'Anime': 573, 'Action': 481, '2D Fighter': 442, 'Multiplayer': 392, 'Local Multiplayer': 308, 'Competitive': 295, 'Controller': 265, 'Singleplayer': 232, 'Arcade': 230, 'PvP': 228, 'e-sports': 222, 'Difficult': 216, 'Fast-Paced': 215, 'Spectacle fighter': 212, 'Combat': 208, ""Beat 'em up"": 206, 'Comic Book': 205, 'Third Person': 205, 'Adventure': 204}"
219,1485174,Farming Simulator 19,"Hangar 13, D3T",Sandbox Interactive GmbH,,8562,2746,0,"1,000,000 .. 2,000,000",0,0,0,0,45,147,80,"English, French, German, Spanish - Spain, Russian, Simplified Chinese, Polish, Portuguese - Brazil, Traditional Chinese, Korean, Japanese","Action, Free to Play, Massively Multiplayer",0,"{'Simulation': 430, 'Stealth': 319, 'Crime': 287, 'Singleplayer': 283, 'Adventure': 251, 'First-Person': 245, 'Open World': 229, 'Action': 224, 'Heist': 204, 'Indie': 179, 'Sandbox': 153, 'Funny': 149, 'Realistic': 149, 'RPG': 147, 'Silent Protagonist': 147, 'Exploration': 146, 'FPS': 144, 'Atmospheric': 142, 'Immersive Sim': 141, 'Casual': 139}"
220,11293664,Krunker,Visual Concepts,Kinetic Games,,57600,5000,0,"5,000,000 .. 10,000,000",0,0,0,0,1,1,0,"English, French, Italian, German, Spanish - Spain, Czech, Dutch, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Traditional Chinese, Simplified Chinese, Turkish, Thai","Action, Adventure, RPG",7,"{'Tanks': 9044, 'Free to Play': 7643, 'Action': 5696, 'Vehicular Combat': 5383, 'Military': 5317, 'PvP': 5278, 'Multiplayer': 5233, 'Massively Multiplayer': 4978, 'Team-Based': 4770, 'Tactical': 4725, 'War': 4671, 'Historical': 4473, 'World War II': 3798, 'Simulation': 3776, 'Co-op': 3543, 'Realistic': 3332, 'Shooter': 3225, 'Third Person': 3075, 'Third-Person Shooter': 2735, 'PvE': 2653}"
221,1237445,Mafia III: Definitive Edition,IO Interactive A/S,Pixel After Pixel,,62216,19730,0,"1,000,000 .. 2,000,000",0,0,0,0,513,1023,0,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Spanish - Latin America","Action, Free to Play",3748,"{'Assassin': 820, 'Open World': 721, 'Action': 676, 'Stealth': 605, 'Parkour': 591, 'Historical': 540, 'Adventure': 510, 'Third Person': 456, 'Singleplayer': 409, 'Story Rich': 346, 'Female Protagonist': 266, 'Atmospheric': 236, 'Steampunk': 190, 'Multiplayer': 182, 'Great Soundtrack': 137, 'Strategy': 111, 'Gore': 98, 'Funny': 89, 'Co-op': 65, 'RPG': 38}"
222,12581354,Mirror 2: Project X,TREBUCHET,NIJICO,,5758,2715,0,"1,000,000 .. 2,000,000",0,0,0,0,102,83,0,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese","Action, Casual, Free to Play, Indie, Simulation, Strategy, Early Access",79,"{'Football (Soccer)': 898, 'Sports': 780, 'Controller': 728, 'e-sports': 714, 'PvP': 708, 'Management': 685, 'Simulation': 669, 'Team-Based': 666, 'Third Person': 661, 'Realistic': 659, 'Immersive Sim': 640, 'Multiplayer': 593, 'Local Multiplayer': 561, 'Local Co-Op': 559, 'Co-op': 551, 'Online Co-Op': 519, 'Singleplayer': 513, 'PvE': 161, 'Free to Play': 47, 'LGBTQ+': 38}"
223,14258834,BATTLETECH,"FakeFish, Undertow Games",OP Productions LLC,,60188,3565,0,"2,000,000 .. 5,000,000",0,0,0,0,45,90,48,"English, French, German, Spanish - Spain, Japanese, Korean, Simplified Chinese, Spanish - Latin America, Portuguese - Brazil, Russian, Traditional Chinese",Action,4836,"{'Free to Play': 606, 'FPS': 363, 'Multiplayer': 279, 'Pixel Graphics': 255, 'Action': 241, 'Shooter': 230, 'First-Person': 139, 'Indie': 106, 'Massively Multiplayer': 81, 'Building': 81, 'Co-op': 62, 'Early Access': 60, 'Online Co-Op': 50, 'Funny': 48, 'Zombies': 37, 'Survival': 33, 'Gore': 28, 'Fast-Paced': 27, 'Singleplayer': 26, 'Simulation': 21}"
224,12871654,Star Trek Online,Criterion Games,Red Barrels,,279697,14149,0,"5,000,000 .. 10,000,000",0,0,0,0,2,1,0,English,"Action, Adventure",33835,"{'Warhammer 40K': 542, 'Strategy': 406, 'RTS': 317, 'Sci-fi': 203, 'Multiplayer': 164, 'Games Workshop': 151, 'Tactical': 150, 'Singleplayer': 122, 'Co-op': 108, 'Futuristic': 81, 'Online Co-Op': 78, 'Gore': 78, 'RPG': 65, 'Co-op Campaign': 59, 'Real-Time': 56, 'Action': 56, 'Fantasy': 44, 'Great Soundtrack': 41, 'Atmospheric': 36, 'Story Rich': 13}"
225,15293357,Black Mesa,Eagle Dynamics SA,Xbox Game Studios,,10409,8446,0,"1,000,000 .. 2,000,000",0,0,0,0,660,1128,0,"English, Russian, German, Spanish - Spain, Japanese, Thai, French","Action, Adventure",439,"{'Dinosaurs': 1176, 'Survival': 903, 'Open World': 810, 'Multiplayer': 781, 'Simulation': 650, 'Hunting': 580, 'Massively Multiplayer': 523, 'Realistic': 506, 'Adventure': 470, 'Early Access': 447, 'Action': 413, 'Third Person': 366, 'Co-op': 301, 'Sandbox': 287, 'Horror': 263, 'Walking Simulator': 254, 'Indie': 220, 'Strategy': 220, 'Team-Based': 213, 'RPG': 204}"
226,14193604,LEGO Marvel Super Heroes,Ubisoft Montreal,Activision,,89528,11704,0,"2,000,000 .. 5,000,000",0,0,0,0,2491,5204,0,"English, French, German, Italian","Action, Indie",9443,"{'Fighting': 606, 'Superhero': 431, 'Action': 326, 'Multiplayer': 274, 'Comic Book': 195, 'Local Multiplayer': 173, 'Singleplayer': 152, 'Controller': 116, '2D Fighter': 107, ""Beat 'em up"": 88, 'Arcade': 87, 'Competitive': 67, '2.5D': 66, 'Story Rich': 64, 'Atmospheric': 33, '2D': 32, '3D Vision': 30, 'Great Soundtrack': 27, 'Gore': 24, 'Co-op': 18}"
227,13486958,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,Re-Logic,Shining Rock Software LLC,,134466,10636,0,"2,000,000 .. 5,000,000",0,0,0,0,275,248,0,"English, French, Italian, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Korean, Traditional Chinese","Action, Strategy",9438,"{'Animation & Modeling': 594, 'Design & Illustration': 400, 'Software': 391, 'Free to Play': 367, 'Game Development': 351, 'Psychological Horror': 346, 'Video Production': 325, '3D': 237, 'Difficult': 151, 'GameMaker': 124, 'Singleplayer': 103, 'Souls-like': 101, 'Utilities': 96, 'Physics': 91, '3D Vision': 76, '2D': 65, 'Sandbox': 65, 'Moddable': 64, 'Building': 45, 'Crafting': 36}"
228,14839566,Crysis 2 - Maximum Edition,Obsidian Entertainment,"Cygames, Inc., Cygames Korea Inc.",,2139,58,0,"1,000,000 .. 2,000,000",0,0,0,0,13,18,0,English,"Action, RPG",0,"{'JRPG': 727, 'Lovecraftian': 529, 'Comedy': 507, 'RPG': 361, 'Indie': 264, 'Retro': 176, 'Turn-Based': 151, 'Fantasy': 109, 'Funny': 104, 'Singleplayer': 103, 'Adventure': 61, 'Pixel Graphics': 46, 'Parody ': 45, '2D': 38, 'Great Soundtrack': 31, 'Dark Humor': 27, 'Old School': 25, 'Action': 15, 'Memes': 7, 'Horror': 5}"
229,14140978,Resident Evil 6,Unknown Worlds Entertainment,SEGA,,176897,31049,0,"5,000,000 .. 10,000,000",0,0,0,0,115,184,0,"English, German, French, Italian, Spanish - Spain, Dutch, Polish, Portuguese - Brazil, Russian",Action,3372,"{'Puzzle': 493, 'Casual': 416, 'Adventure': 389, 'Sandbox': 363, 'Family Friendly': 362, 'Singleplayer': 343, '2D': 285, 'Funny': 233, 'Open World': 192, 'Comedy': 191, 'Cute': 164, 'Education': 145, 'Strategy': 140, 'Fantasy': 126, 'Moddable': 112, 'Platformer': 89, 'Replay Value': 72, 'Multiplayer': 68, 'Action': 66, 'Indie': 64}"
230,16679818,EA SPORTS FIFA 21,Pillow Castle,Spiderling Studios,,1918,1500,0,"1,000,000 .. 2,000,000",0,0,0,0,215,247,0,"English, French, German, Spanish - Spain, Turkish, Polish, Russian","Indie, Simulation, Strategy",3,"{'Tactical': 879, 'Rogue-like': 810, 'Deckbuilding': 802, 'Pixel Graphics': 789, 'Choices Matter': 788, 'Rogue-lite': 770, 'Indie': 767, 'Card Game': 703, 'Resource Management': 702, 'Strategy RPG': 697, '2D': 685, 'Dark Fantasy': 674, 'Old School': 665, 'Story Rich': 658, 'Fantasy': 652, 'RPG': 650, 'Time Management': 646, 'Turn-Based Tactics': 644, 'Minimalist': 639, 'Adventure': 635}"
231,9141950,"Warhammer 40,000: Dawn of War II: Retribution",Firaxis Games,"SEGA, Feral Interactive (Mac/Linux)",,6812,105,0,"1,000,000 .. 2,000,000",0,0,0,0,67,70,0,"English, French, Italian, Portuguese - Portugal, German, Spanish - Spain, Japanese, Korean, Traditional Chinese",Action,41,"{'RPG': 889, 'Fantasy': 622, 'Open World': 589, 'Singleplayer': 512, 'Action RPG': 448, 'Action': 427, 'Adventure': 361, 'Third Person': 342, 'Loot': 245, 'Story Rich': 241, 'Magic': 219, 'Character Customization': 205, 'Hack and Slash': 179, 'Exploration': 118, 'Controller': 99, 'Sandbox': 92, 'Atmospheric': 81, 'Crafting': 75, 'Female Protagonist': 62, 'Great Soundtrack': 37}"
232,9711853,Game Dev Tycoon,Scott Cawthon,Coffee Stain Publishing,,38019,2902,0,"20,000,000 .. 50,000,000",0,0,0,0,7,6,0,"English, French, German, Italian, Polish, Russian, Spanish - Spain, Korean, Traditional Chinese, Japanese","Action, Adventure, Casual, RPG",170,"{'Space': 3546, 'Sandbox': 3001, 'Building': 2693, 'Open World Survival Craft': 2304, 'Multiplayer': 2291, 'Survival': 1836, 'Simulation': 1817, 'Open World': 1696, 'Physics': 1507, 'Crafting': 1386, 'Destruction': 1241, 'Co-op': 1162, 'Futuristic': 1065, 'Indie': 1062, 'Sci-fi': 1029, 'Singleplayer': 983, 'Action': 939, 'Strategy': 842, 'Adventure': 766, 'Early Access': 686}"
233,7178166,Yakuza 0,"Haemimont Games, Abstraction",System Era Softworks,,144029,19035,0,"1,000,000 .. 2,000,000",0,0,0,0,460,1323,90,"English, French, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Traditional Chinese",Simulation,4603,"{'Medieval': 2109, 'Multiplayer': 2060, 'First-Person': 2000, 'Swordplay': 1395, 'Gore': 1352, 'PvP': 1341, 'Online Co-Op': 1333, 'Action': 1327, 'Fighting': 937, 'PvE': 884, 'Character Customization': 875, 'Hack and Slash': 869, 'Team-Based': 858, 'Third Person': 856, 'Realistic': 830, 'Competitive': 827, 'Historical': 819, 'Indie': 803, 'Survival': 801, 'FPS': 796}"
234,4279127,Generation Zero,Titan Forge Games,Team17 Digital Ltd,,156143,30612,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,"English, French, German, Russian, Polish, Spanish - Spain, Simplified Chinese, Traditional Chinese, Italian, Korean, Czech, Portuguese - Brazil, Japanese","Action, Free to Play",6873,"{'Building': 761, 'Dinosaurs': 736, 'Simulation': 680, 'Management': 628, 'Strategy': 562, 'Sandbox': 472, 'Singleplayer': 442, 'City Builder': 309, 'Sci-fi': 243, 'Resource Management': 237, 'Economy': 234, 'Open World': 192, 'Atmospheric': 143, 'Violent': 141, 'Action': 133, 'Multiplayer': 115, 'Survival': 115, 'Great Soundtrack': 113, 'Casual': 90, 'Adventure': 88}"
235,4490596,Moonbase Alpha,"M2H, Blackmill Games",PlayStation PC LLC,,49118,9349,0,"1,000,000 .. 2,000,000",0,0,0,0,874,1895,32,"English, French, German, Italian, Japanese, Spanish - Spain","Action, Adventure, Indie, RPG",517,"{'Open World': 1519, 'RPG': 1418, 'Post-apocalyptic': 1373, 'Singleplayer': 873, 'Moddable': 828, 'First-Person': 731, 'Sci-fi': 658, 'FPS': 604, 'Adventure': 599, 'Action': 598, 'Exploration': 439, 'Replay Value': 437, 'Atmospheric': 414, 'Sandbox': 397, 'Third Person': 395, 'Story Rich': 327, 'Shooter': 304, 'Cult Classic': 276, 'Action RPG': 271, 'Great Soundtrack': 234}"
236,14407333,The Wolf Among Us,Grinding Gear Games,Wargaming Group Limited,,23024,1812,0,"1,000,000 .. 2,000,000",0,0,0,0,34,79,0,"English, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Finnish, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Russian, Swedish, Thai, Turkish, Simplified Chinese, Traditional Chinese, Bulgarian, Greek, Romanian, Ukrainian, Vietnamese, Filipino, Indonesian","Action, Adventure",479,"{'Puzzle': 7706, 'Casual': 219, 'Indie': 174, 'Cute': 139, 'Adventure': 122, 'Dark Humor': 113, 'Shooter': 107, 'Funny': 83, 'Relaxing': 71, 'Singleplayer': 71, 'Gore': 68, 'Strategy': 58, 'Difficult': 53, '2D': 20, 'Touch-Friendly': 19, 'Isometric': 18, 'Great Soundtrack': 17}"
237,3766119,Hero Siege,Undead Labs,Bloober Team SA,,172828,19884,0,"10,000,000 .. 20,000,000",0,0,0,0,550,894,0,"English, Russian, Spanish - Spain, Italian, Simplified Chinese, French","Action, Indie, Early Access",70544,"{'Turn-Based Combat': 2396, 'Dark Fantasy': 2005, 'Dungeon Crawler': 1996, 'Rogue-like': 1803, 'RPG': 1779, 'Lovecraftian': 1683, 'Difficult': 1449, 'Turn-Based': 1084, 'Singleplayer': 995, 'Perma Death': 937, 'Strategy': 903, 'Atmospheric': 854, 'Dark': 820, 'Indie': 716, '2D': 686, 'Rogue-lite': 650, 'Horror': 569, 'Gothic': 504, 'Fantasy': 478, 'Kickstarter': 244}"
238,1695796,Crucible Beta,Slightly Mad Studios,Warner Bros. Interactive Entertainment,,140674,39199,0,"2,000,000 .. 5,000,000",0,0,0,0,2903,5114,0,"English, French, German, Polish, Spanish - Spain, Russian, Turkish, Italian, Dutch, Romanian, Vietnamese, Swedish, Slovak, Ukrainian, Hindi, Korean, Czech","Indie, RPG",7759,"{'Funny': 661, 'Multiple Endings': 630, 'Choose Your Own Adventure': 629, 'Memes': 609, 'Comedy': 546, 'Classic': 507, 'Singleplayer': 506, 'Choices Matter': 501, 'Point & Click': 458, '2D': 399, 'Epic': 365, 'Hand-drawn': 362, 'Family Friendly': 350, 'Adventure': 348, 'Indie': 334, 'Action': 312, 'Interactive Fiction': 304, 'Casual': 300, 'Parody ': 299, 'Old School': 290}"
239,13072834,MORDHAU,David Szymanski,Duoyi Games,,20392,6605,0,"1,000,000 .. 2,000,000",0,0,0,0,656,831,0,"English, German, Spanish - Spain, Italian, Korean, Polish, Simplified Chinese, Russian, French",Strategy,12923,"{'Third-Person Shooter': 2686, 'Action Roguelike': 2496, 'Multiplayer': 2436, 'Action': 2109, 'Co-op': 2105, 'Rogue-lite': 2040, 'Looter Shooter': 1885, 'Rogue-like': 1800, 'Loot': 1558, 'Online Co-Op': 1195, 'Shooter': 1179, 'Difficult': 1040, 'Third Person': 1013, 'Indie': 995, 'Survival': 986, 'Singleplayer': 970, 'Great Soundtrack': 912, 'Soundtrack': 892, 'Early Access': 687, 'Bullet Hell': 435}"
